id,sentence,label
4234,생명과학과의 행사 일정 공지사항은 어떻게 되나요?,5
4235,수학과의 세미나 일정 공지사항은 언제인가요?,5
4236,물리학과의 워크숍 일정 공지사항은 언제인가요?,5
4237,화학과의 학술 대회 일정 공지사항은 언제인가요?,5
4238,컴퓨터공학과의 입학 설명회 공지사항은 언제 열리나요?,5
4239,기계공학과의 졸업식 일정 공지사항은 언제인가요?,5
4240,전자공학과의 교내외 수상 내역 공지사항은 무엇이 있나요?,5
4241,건축학과의 수강신청 관련 공지사항은 무엇인가요?,5
4242,화학공학과의 시험 일정 공지사항은 언제 올라오나요?,5
4243,산업디자인학과의 졸업 관련 공지사항은 어디서 볼 수 있나요?,5
4244,생명과학과의 성적 발표 관련 공지사항이 있나요?,5
4245,수학과의 학사 일정 변경 공지사항은 어떻게 확인하나요?,5
4246,물리학과의 학사 경고 관련 공지사항은 어디서 찾나요?,5
4247,화학과의 학적 변경 관련 공지사항은 무엇이 있나요?,5
4248,컴퓨터공학과의 복학 신청 공지사항이 올라왔나요?,5
4249,기계공학과의 휴학 관련 공지사항은 어디서 볼 수 있나요?,5
4250,전자공학과의 최신 공지사항은 무엇인가요?,5
4251,건축학과의 최근 업데이트된 공지사항은 어디서 볼 수 있나요?,5
4252,화학공학과의 오늘 올라온 공지사항이 있나요?,5
4253,산업디자인학과 공지사항 페이지의 URL은 무엇인가요?,5
4254,생명과학과 공지사항 검색 방법을 알려주세요.,5
4255,수학과 특정 학년 관련 공지사항은 어떻게 찾나요?,5
4256,물리학과 공지사항 알림 설정 방법은 무엇인가요?,5
4257,화학과 공지사항을 이메일로 받을 수 있나요?,5
4258,컴퓨터공학과 공지사항 RSS 피드는 있나요?,5
4259,기계공학과 공지사항에 댓글을 달 수 있나요?,5
4260,전자공학과의 학사 일정 공지사항은 어디서 확인하나요?,5
4261,건축학과의 행사 일정 공지사항은 어떻게 되나요?,5
4262,화학공학과의 세미나 일정 공지사항은 언제인가요?,5
4263,산업디자인학과의 워크숍 일정 공지사항은 언제인가요?,5
4264,생명과학과의 학술 대회 일정 공지사항은 언제인가요?,5
4265,수학과의 입학 설명회 공지사항은 언제 열리나요?,5
4266,물리학과의 졸업식 일정 공지사항은 언제인가요?,5
4267,화학과의 교내외 수상 내역 공지사항은 무엇이 있나요?,5
4268,컴퓨터공학과의 수강신청 관련 공지사항은 무엇인가요?,5
4269,기계공학과의 시험 일정 공지사항은 언제 올라오나요?,5
4270,전자공학과의 졸업 관련 공지사항은 어디서 볼 수 있나요?,5
4271,건축학과의 성적 발표 관련 공지사항이 있나요?,5
4272,화학공학과의 학사 일정 변경 공지사항은 어떻게 확인하나요?,5
4273,산업디자인학과의 학사 경고 관련 공지사항은 어디서 찾나요?,5
4274,생명과학과의 학적 변경 관련 공지사항은 무엇이 있나요,5
4275,기계공학과의 최신 공지사항은 무엇인가요?,5
4276,전자공학과의 최근 업데이트된 공지사항은 어디서 볼 수 있나요?,5
4277,건축학과의 오늘 올라온 공지사항이 있나요?,5
4278,화학공학과 공지사항 페이지의 URL은 무엇인가요?,5
4279,산업디자인학과 공지사항 검색 방법을 알려주세요.,5
4280,생명과학과 특정 학년 관련 공지사항은 어떻게 찾나요?,5
4281,수학과 공지사항 알림 설정 방법은 무엇인가요?,5
4282,물리학과 공지사항을 이메일로 받을 수 있나요?,5
4283,화학과 공지사항 RSS 피드는 있나요?,5
4284,컴퓨터공학과 공지사항에 댓글을 달 수 있나요?,5
4285,기계공학과의 학사 일정 공지사항은 어디서 확인하나요?,5
4286,전자공학과의 행사 일정 공지사항은 어떻게 되나요?,5
4287,건축학과의 세미나 일정 공지사항은 언제인가요?,5
4288,화학공학과의 워크숍 일정 공지사항은 언제인가요?,5
4289,산업디자인학과의 학술 대회 일정 공지사항은 언제인가요?,5
4290,생명과학과의 입학 설명회 공지사항은 언제 열리나요?,5
4291,수학과의 졸업식 일정 공지사항은 언제인가요?,5
4292,물리학과의 교내외 수상 내역 공지사항은 무엇이 있나요?,5
4293,화학과의 수강신청 관련 공지사항은 무엇인가요?,5
4294,컴퓨터공학과의 시험 일정 공지사항은 언제 올라오나요?,5
4295,기계공학과의 졸업 관련 공지사항은 어디서 볼 수 있나요?,5
4296,전자공학과의 성적 발표 관련 공지사항이 있나요?,5
4297,건축학과의 학사 일정 변경 공지사항은 어떻게 확인하나요?,5
4298,화학공학과의 학사 경고 관련 공지사항은 어디서 찾나요?,5
4299,산업디자인학과의 학적 변경 관련 공지사항은 무엇이 있나요?,5
4300,생명과학과의 복학 신청 공지사항이 올라왔나요?,5
4301,수학과의 휴학 관련 공지사항은 어디서 볼 수 있나요?,5
4302,물리학과의 최신 공지사항은 무엇인가요?,5
4303,화학과의 최근 업데이트된 공지사항은 어디서 볼 수 있나요?,5
4304,컴퓨터공학과의 오늘 올라온 공지사항이 있나요?,5
4305,기계공학과 공지사항 페이지의 URL은 무엇인가요?,5
4306,전자공학과 공지사항 검색 방법을 알려주세요.,5
4307,건축학과 특정 학년 관련 공지사항은 어떻게 찾나요?,5
4308,화학공학과 공지사항 알림 설정 방법은 무엇인가요?,5
4309,산업디자인학과 공지사항을 이메일로 받을 수 있나요?,5
4310,생명과학과 공지사항 RSS 피드는 있나요?,5
4311,수학과 공지사항에 댓글을 달 수 있나요?,5
4312,물리학과의 학사 일정 공지사항은 어디서 확인하나요?,5
4313,화학과의 행사 일정 공지사항은 어떻게 되나요?,5
4314,컴퓨터공학과의 세미나 일정 공지사항은 언제인가요?,5
4315,기계공학과의 워크숍 일정 공지사항은 언제인가요?,5
4316,전자공학과의 학술 대회 일정 공지사항은 언제인가요?,5
4317,건축학과의 입학 설명회 공지사항은 언제 열리나요?,5
4318,화학공학과의 졸업식 일정 공지사항은 언제인가요?,5
4319,산업디자인학과의 교내외 수상 내역 공지사항은 무엇이 있나요?,5
4320,생명과학과의 수강신청 관련 공지사항은 무엇인가요?,5
4321,수학과의 시험 일정 공지사항은 언제 올라오나요?,5
4322,물리학과의 졸업 관련 공지사항은 어디서 볼 수 있나요?,5
4323,화학과의 성적 발표 관련 공지사항이 있나요?,5
4324,컴퓨터공학과의 학사 일정 변경 공지사항은 어떻게 확인하나요?,5
4325,기계공학과의 학사 경고 관련 공지사항은 어디서 찾나요?,5
4326,전자공학과의 학적 변경 관련 공지사항은 무엇이 있나요?,5
4327,건축학과의 복학 신청 공지사항이 올라왔나요?,5
4328,화학공학과의 휴학 관련 공지사항은 어디서 볼 수 있나요?,5
4329,산업디자인학과의 최신 공지사항은 무엇인가요?,5
4330,생명과학과의 최근 업데이트된 공지사항은 어디서 볼 수 있나요?,5
4331,수학과의 오늘 올라온 공지사항이 있나요?,5
4332,물리학과 공지사항 페이지의 URL은 무엇인가요?,5
4333,화학과 공지사항 검색 방법을 알려주세요.,5
4334,컴퓨터공학과 특정 학년 관련 공지사항은 어떻게 찾나요?,5
4335,기계공학과 공지사항 알림 설정 방법은 무엇인가요?,5
4336,전자공학과 공지사항을 이메일로 받을 수 있나요?,5
4337,건축학과 공지사항 RSS 피드는 있나요?,5
4338,화학공학과 공지사항에 댓글을 달 수 있나요?,5
4339,산업디자인학과의 학사 일정 공지사항은 어디서 확인하나요?,5
4340,생명과학과의 행사 일정 공지사항은 어떻게 되나요?,5
4341,수학과의 세미나 일정 공지사항은 언제인가요?,5
4342,물리학과의 워크숍 일정 공지사항은 언제인가요?,5
4343,화학과의 학술 대회 일정 공지사항은 언제인가요?,5
4344,컴퓨터공학과의 입학 설명회 공지사항은 언제 열리나요?,5
4345,기계공학과의 졸업식 일정 공지사항은 언제인가요?,5
4346,전자공학과의 교내외 수상 내역 공지사항은 무엇이 있나요?,5
4347,건축학과의 수강신청 관련 공지사항은 무엇인가요?,5
4348,화학공학과의 시험 일정 공지사항은 언제 올라오나요?,5
4349,산업디자인학과의 졸업 관련 공지사항은 어디서 볼 수 있나요?,5
4350,생명과학과의 성적 발표 관련 공지사항이 있나요?,5
4351,수학과의 학사 일정 변경 공지사항은 어떻게 확인하나요?,5
4352,물리학과의 학사 경고 관련 공지사항은 어디서 찾나요?,5
4353,화학과의 학적 변경 관련 공지사항은 무엇이 있나요?,5
4354,컴퓨터공학과의 복학 신청 공지사항이 올라왔나요?,5
4355,기계공학과의 휴학 관련 공지사항은 어디서 볼 수 있나요?,5
4356,전자공학과의 최신 공지사항은 무엇인가요?,5
4357,건축학과의 최근 업데이트된 공지사항은 어디서 볼 수 있나요?,5
4358,화학공학과의 오늘 올라온 공지사항이 있나요?,5
4359,산업디자인학과 공지사항 페이지의 URL은 무엇인가요?,5
4360,생명과학과 공지사항 검색 방법을 알려주세요.,5
4361,수학과 특정 학년 관련 공지사항은 어떻게 찾나요?,5
4362,물리학과 공지사항 알림 설정 방법은 무엇인가요?,5
4363,화학과 공지사항을 이메일로 받을 수 있나요?,5
4364,컴퓨터공학과 공지사항 RSS 피드는 있나요?,5
4365,기계공학과 공지사항에 댓글을 달 수 있나요?,5
4366,전자공학과의 학사 일정 공지사항은 어디서 확인하나요?,5
4367,건축학과의 행사 일정 공지사항은 어떻게 되나요?,5
4368,화학공학과의 세미나 일정 공지사항은 언제인가요?,5
4369,산업디자인학과의 워크숍 일정 공지사항은 언제인가요?,5
4370,생명과학과의 학술 대회 일정 공지사항은 언제인가요?,5
4371,수학과의 입학 설명회 공지사항은 언제 열리나요?,5
4372,물리학과의 졸업식 일정 공지사항은 언제인가요?,5
4373,화학과의 교내외 수상 내역 공지사항은 무엇이 있나요?,5
4374,컴퓨터공학과의 수강신청 관련 공지사항은 무엇인가요?,5
4375,기계공학과의 시험 일정 공지사항은 언제 올라오나요?,5
4376,전자공학과의 졸업 관련 공지사항은 어디서 볼 수 있나요?,5
4377,건축학과의 성적 발표 관련 공지사항이 있나요?,5
4378,화학공학과의 학사 일정 변경 공지사항은 어떻게 확인하나요?,5
4379,산업디자인학과의 학사 경고 관련 공지사항은 어디서 찾나요?,5
4380,생명과학과의 학적 변경 관련 공지사항은 무엇이 있나요,5
4381,경영학과의 최신 공지사항은 무엇인가요?,5
4382,기계공학과의 최근 업데이트된 공지사항은 어디서 볼 수 있나요?,5
4383,전자공학과의 오늘 올라온 공지사항이 있나요?,5
4384,건축학과 공지사항 페이지의 URL은 무엇인가요?,5
4385,화학공학과 공지사항 검색 방법을 알려주세요.,5
4386,산업디자인학과 특정 학년 관련 공지사항은 어떻게 찾나요?,5
4387,생명과학과 공지사항 알림 설정 방법은 무엇인가요?,5
4388,수학과 공지사항을 이메일로 받을 수 있나요?,5
4389,물리학과 공지사항 RSS 피드는 있나요?,5
4390,컴퓨터공학과 공지사항에 댓글을 달 수 있나요?,5
4391,기계공학과의 학사 일정 공지사항은 어디서 확인하나요?,5
4392,전자공학과의 행사 일정 공지사항은 어떻게 되나요?,5
4393,건축학과의 세미나 일정 공지사항은 언제인가요?,5
4394,화학공학과의 워크숍 일정 공지사항은 언제인가요?,5
4395,산업디자인학과의 학술 대회 일정 공지사항은 언제인가요?,5
4396,생명과학과의 입학 설명회 공지사항은 언제 열리나요?,5
4397,수학과의 졸업식 일정 공지사항은 언제인가요?,5
4398,물리학과의 교내외 수상 내역 공지사항은 무엇이 있나요?,5
4399,화학과의 수강신청 관련 공지사항은 무엇인가요?,5
4400,컴퓨터공학과의 시험 일정 공지사항은 언제 올라오나요?,5
4401,기계공학과의 졸업 관련 공지사항은 어디서 볼 수 있나요?,5
4402,전자공학과의 성적 발표 관련 공지사항이 있나요?,5
4403,건축학과의 학사 일정 변경 공지사항은 어떻게 확인하나요?,5
4404,화학공학과의 학사 경고 관련 공지사항은 어디서 찾나요?,5
4405,산업디자인학과의 학적 변경 관련 공지사항은 무엇이 있나요?,5
4406,생명과학과의 복학 신청 공지사항이 올라왔나요?,5
4407,수학과의 휴학 관련 공지사항은 어디서 볼 수 있나요?,5
4408,물리학과의 최신 공지사항은 무엇인가요?,5
4409,화학과의 최근 업데이트된 공지사항은 어디서 볼 수 있나요?,5
4410,컴퓨터공학과의 오늘 올라온 공지사항이 있나요?,5
4411,기계공학과 공지사항 페이지의 URL은 무엇인가요?,5
4412,전자공학과 공지사항 검색 방법을 알려주세요.,5
4413,건축학과 특정 학년 관련 공지사항은 어떻게 찾나요?,5
4414,화학공학과 공지사항 알림 설정 방법은 무엇인가요?,5
4415,산업디자인학과 공지사항을 이메일로 받을 수 있나요?,5
4416,생명과학과 공지사항 RSS 피드는 있나요?,5
4417,수학과 공지사항에 댓글을 달 수 있나요?,5
4418,물리학과의 학사 일정 공지사항은 어디서 확인하나요?,5
4419,화학과의 행사 일정 공지사항은 어떻게 되나요?,5
4420,컴퓨터공학과의 세미나 일정 공지사항은 언제인가요?,5
4421,기계공학과의 워크숍 일정 공지사항은 언제인가요?,5
4422,전자공학과의 학술 대회 일정 공지사항은 언제인가요?,5
4423,건축학과의 입학 설명회 공지사항은 언제 열리나요?,5
4424,화학공학과의 졸업식 일정 공지사항은 언제인가요?,5
4425,산업디자인학과의 교내외 수상 내역 공지사항은 무엇이 있나요?,5
4426,생명과학과의 수강신청 관련 공지사항은 무엇인가요?,5
4427,수학과의 시험 일정 공지사항은 언제 올라오나요?,5
4428,물리학과의 졸업 관련 공지사항은 어디서 볼 수 있나요?,5
4429,화학과의 성적 발표 관련 공지사항이 있나요?,5
4430,컴퓨터공학과의 학사 일정 변경 공지사항은 어떻게 확인하나요?,5
4431,기계공학과의 학사 경고 관련 공지사항은 어디서 찾나요?,5
4432,전자공학과의 학적 변경 관련 공지사항은 무엇이 있나요?,5
4433,건축학과의 복학 신청 공지사항이 올라왔나요?,5
4434,화학공학과의 휴학 관련 공지사항은 어디서 볼 수 있나요?,5
